Date,Price,Open,High,Low,Vol.,Change %
"Dec 30, 2020","3732,04","3736,19","3744,63","3730,21",-,0.13%
"Dec 29, 2020","3727,04","3750,01","3756,12","3723,31",-,-0.22%
"Dec 28, 2020","3735,36","3723,03","3740,51","3723,03",-,0.87%
"Dec 24, 2020","3703,06","3694,03","3703,82","3689,32",-,0.35%
"Dec 23, 2020","3690,01","3693,42","3711,24","3689,28",-,0.07%
"Dec 22, 2020","3687,26","3698,08","3698,26","3676,16",-,-0.21%
"Dec 21, 2020","3694,92","3684,28","3702,9","3636,48",-,-0.39%
"Dec 18, 2020","3709,41","3722,39","3726,7","3685,84",-,-0.35%
"Dec 17, 2020","3722,48","3713,65","3725,12","3710,87",-,0.58%
"Dec 16, 2020","3701,17","3696,25","3711,27","3688,57",-,0.18%
"Dec 15, 2020","3694,62","3666,41","3695,29","3659,62",-,1.29%
"Dec 14, 2020","3647,49","3675,27","3697,61","3645,84",-,-0.44%
"Dec 11, 2020","3663,46","3656,08","3665,91","3633,4",-,-0.13%
"Dec 10, 2020","3668,1","3659,13","3678,49","3645,18",-,-0.13%
"Dec 09, 2020","3672,82","3705,98","3712,39","3660,54",-,-0.79%
"Dec 08, 2020","3702,25","3683,05","3708,45","3678,83",-,0.28%
"Dec 07, 2020","3691,96","3694,73","3697,41","3678,88",-,-0.19%
"Dec 04, 2020","3699,12","3670,94","3699,2","3670,94",-,0.88%
